variable_1,variable_2
Paramọ́lẹ̀-ẹ́ kọ ọ̀ràn àfojúdi.,"Certain situations are not to be taken lightly, lest they result in painful repercussions."
"Oníbàjẹ́ ò mọra; oníbàjẹ́ ńlọ sóko olè ó mú obìnrin lọ; ọkọ́ kó akọṣu, ìyàwó kó ewùrà.",A man who involves his family in his questionable ventures has sunk to the lowest depths.
Àgùntàn ńwò sùn-ùn; ọgbọ́n inú pé egbèje.,Looks are deceptive.
"A-láì-mète-mèrò ọkọ tó fi adìẹ ìyàwó bọ orí ìyálé; bí baálé bá jẹ́ ìkà, èwo ni tòrìṣà?",God will not accept offerings or prayers tainted with wickedness.
"Kọ̀ǹkọ̀ṣọ̀-ọ́ ní bí a ti ṣe òun tó yìí, òún ṣì ńku èlùbọ́.",A statement that despite all vicissitudes placed in one's path one was still able to do what was expected of one.
Ọbẹ ṣìlò-ó ḿbáni ṣeré a ní kò mú; bí eré bí eré ó ńpani lọ́wọ́.,"One should be careful not to underestimate people who do not advertise themselves, otherwise they will have one prostrate before one knows what is happening."
A-jókò-ó-kunkun ò jẹ́ kí a-jókòó-jẹ́jẹ́ ó jókòo.,The meek will not inherit the earth.
Awọ ẹnu ò ṣéé ṣe ìlù.,Employ the proper materials for the task in hand.
"Ìgbín kì í pilẹ̀ aró, àfè ìmòjò kì í pilẹ̀ àràn.",One should stick to habits that are proper for one.
Ìgbín kọ mímì ejò.,There are some perils to which one is immune.
Ìgbín ńràjò ó filé-e ẹ̀ ṣẹrù.,Comment on people who are overly possessive of their goods or turf.
Ìgbín kì í tẹnu mọ́gi kó má gùn ún.,"Once one takes on a job, one should see it through."
"Ebí ńpa ejò, ahún ńyan.","If one is invulnerable, one may strut."
Àjà kì í jìn mọ́ ológbò lẹ́sẹ̀.,Some people are immune to certain perils.
"Pẹ̀tẹ̀pẹ́tẹ̀ ọ̀rọ̀, a-ta-síni-lára-má-wọ̀n-ọ́n.",Injury once spoken cannot be recalled.
"Orín yí, ìlù-ú yí padà.",One should match one's behavior to one's circumstances.
"Orin tí a kọ lánàá, tí a ò sùn, tí a ò wo, a kì í tún jí kọ ọ́ láàárọ̀.",Yesterday's problems should be gone with yesterday.
"Oore tí igúnnugún ṣe tó fi pá lórí, tí àkàlá ṣe tó fi yọ gẹ̀gẹ̀, a kì í ṣe irú ẹ̀.",One should not do favors that will result in one's ruin.
"Ọbẹ̀ tí baálé kì í jẹ, ìyálé ilé kì í sè é.",One should not do what one knows one's comrades hate.
Ọbẹ̀ tóo sè tílé fi jóná wàá sọ ọ́.,You must explain your unheard-of behavior that resulted in such a disaster as has occurred.
Àyè kì í há adìẹ kó má dèé ìdí àba-a rẹ̀.,No obstacle should keep one from one's duty.
Àyè kì í há adìẹ kó má dèé ìdí àba-a rẹ̀.,No obstacle should keep one from one's duty.
Alápàáǹdẹ̀dẹ̀ ńjayé lébé-lébé.,The best way to live is carefully.
"Aláǹtakùnún takùn sí ìṣasùn, ṣíbí gbọludé.","In the absence of the proper tools, one cannot fault the laborer for being idle."
"Ibi tí a ní kí gbégbé má gbèé, ibẹ̀ ní ńgbé.","One will fulfill one's destiny, whatever others might do to prevent one."
Ikún ńjọ̀gẹ̀dẹ̀ ikún ńrèdí; ikún ò mọ̀ pé ohun tó dùn ní ńpani.,Overindulgence in good things can result in serious problems.
"Ọ̀kẹ́rẹ́ gorí ìrókò, ojú ọdẹ-ẹ́ dá.",When affairs have gone out of one's control one should cease worrying.
Ọ̀kẹ́rẹ́ ńsunkún agbádá; èyí tí àjàò-ó dá léṣìí kí ló fi ṣe?Ṣebí igi ló fi ngùn.,It is silly to hanker for something one cannot use anyway.
Orí ọ̀kẹ́rẹ́ popo láwo; bí a wí fọ́mọ ẹni a gbọ́ràn.,Refusal to listen to counsel leads to disaster.
"Ẹnu òfòrò ní ńpa òfòrò; òfòrò-ó bímọ méjì, ó kó wọn wá sẹ́bàá ọ̀nà, ó ní “Ọmọ-ọ̀ mí yè koro-koro.”",Excessive boasting about one's good fortune invites predators.
"Ọbẹ̀-ẹ́ tutù tán, a dawọ́ bù ú lá.","When the back of a difficult task has been broken, people are eager to tackle it."
"Ọbẹ̀-ẹ́ dùn, ọbẹ̀ ò dùn, iyán tán nígbá.",Said of people who complain about something yet will not let go of it.
Ìgbé a gbé ìyàwó kò ṣéé gbé owó.,What suffices in a certain situation may not be applicable in another.
Ìrèké ti ládùn látọ̀run.,"An illustrious person's qualities are native, not conferred by admirers."
Oòrùn kì í là kínú bí olóko.,Everybody welcomes an auspicious event.
"Ọ̀sán pọ́n o ò ṣán ẹ̀kọ; oòrún kan àtàrí o ò jẹ àmàlà; àlejò-ó wà bà ọ ní ìyẹ̀tàrí oòrùn o ò rí ǹkan fún un; o ní “Njẹ́ ng ò níí tẹ́ lọ́wọ́ ẹ̀ báyìí”? O ò tíì tẹ́ lọ́wọ́ ara ẹ, ká tó ṣẹ̀ṣẹ̀ wá wípé o ó tẹ̀ẹ́ lọ́wọ́ ẹlòmíràn tàbí o ò níí tẹ́?",What one thinks of oneself is every bit as important as what others think of one.
Agada ò morí alágbẹ̀dẹ.,Natural justice does not play favorites.
Idà ńwó ilé ara ẹ̀ ó ní òún ḿba àkọ̀ jẹ́.,"Said of a person whose actions will eventually recoil on him/her, even though the person thinks that he/she is hurting others."
Idà kì í lọ kídà má bọ̀.,Said in the context of a prayer that a person departing on a journey might return safely.
Dùndún fọ̀ràn gbogbo ṣàpamọ́ra.,It is best to be stoically resilient.
Àjímú kì í tí.,The task to which one gives the highest priority does not suffer.
Olòfòófó ò gbẹ́gbàá; ibi ọpẹ́ ní ḿmọ.,Tattling is not a profitable or appreciated habit.
Ẹ̀fẹ̀-ẹ́ dẹ̀fẹ̀ iyán; ò báà gbémi lulẹ̀ ng ó bàá ọ jẹun.,No amount of teasing will stop me from doing what I have in mind.
Ẹ̀fẹ̀-ẹ́ dẹ̀fẹ̀ iyán; a paláwẹ́ ẹ̀kọ baálé ilé ní ẹ̀ ńpèun bí?,A person who wants something badly will not let a little teasing put him or her off taking it.
"Màjèṣín dóbò àkọ́kọ́, ó sáré yọ okó síta, ó ní Olúwa-á ṣeun.",A novice knows not how to relish good things.
Ikán ò lè rí ṣe lára ìgànná.,Certain things are invulnerable to certain disasters.
Àpárá ńlá nikán ńdá; ikán ò lè mu òkúta.,Certain people do not know their place; certain people are beyond the reach of their adversaries.
Àbá ni ikán ńdá; ikán ò lè mu òkúta.,Termites may make their tunnels on a rock; the rock will be safe.
Isán ni à ḿmọ olè; ìtàdógún là ḿmọ dọ́kọ-dọ́kọ.,Bad habits can be kept secret only so long; they eventually become exposed.
Olè tó gbé fèrè ọba ò róhun gbé.,There can be no rational explanation for acts of utter senselessness.
Ọ̀nà ọ̀fun ò gba egungun ẹja.,Everybody and everything has some limitation.
Ìgbà tí a bá dóko làárọ̀ ẹni.,People must not be slaves of time but use time to their own advantage.
Ọ̀pọ̀lọ́ ní òún lè sín ìlẹ̀kẹ̀; ta ní jẹ́ fi ìlẹ̀kẹ̀ ọ̀pọ̀lọ́ sídìí ọmọ-ọ ẹ̀?,Not just anything will do for discriminating people.
"Ọ̀pọ̀lọ́ ò mọ̀nà odò, ó dà á sí àwàdà.","When one is stumped, one covers one's embarrassment with laughter."
Kékeré lọ̀pọ̀lọ́ fi ga ju ilẹ̀ lọ.,Said of people who behave as though they are superior to others while they have little reason to believe so.
Ọ̀pọ̀lọ̀ ńyan káńdú-kàǹdù-káńdú lóju ẹlẹ́gùúsí; ẹlẹ́gùúsí ò gbọdọ̀ yí i lata.,A person outside one's jurisdiction may well taunt one.
Ọ̀pọ̀lọ́ ní kéjò máa kálọ; ìjà òún di ojú ọ̀nà.,Weaklings always make sure that saviors are around before they get into a fight.
Ahọ́n ni ìpínnlẹ̀ ẹnu.,There is a limit to everything.
"Àjàpá ńyan lóko, aláìlóye-é ní ó jọ pẹ́pẹ́yẹ.",It is indeed a fool that cannot discern the obvious.
Ẹ̀bi alábaun kì í gbèé dẹ̀bi àna-a rẹ̀.,Incommensurate retaliation soon transfers public sympathy from the aggrieved person to the culprit.
Ilé ahun ò gba ahun; ọ̀dẹ̀dẹ̀ ahun ò gbàlejò; ahún kọ́lé ẹ̀ tán ó yọ ọ̀dẹ̀dẹ̀ níbàdí.,The miser never has enough to share with others.
Èrò kì í; jẹ́wọ́-ọ “Mo tà tán.”,People are ever loath to disclose the extent of their good fortune.
Dúkìa tí a fi èrú kójọ kò mú ká dolówó.,Wealth garnered by foul means does not last.
Ọ̀fàfà fohùn ṣakin.,The loud person wins attention.
"Ṣàkì ńṣe bí ọ̀rá, egungun ńṣe bí ẹran.",One should not pretend to be what one is not.
Òtítọ́ kì í kú ká fi irọ́ jọba.,The lie cannot match the truth in esteem.
Tòlótòló mọ ẹni tó ńyìnbọn ìdí sí.,People must be careful how to choose the people they presume to approach with familiarity.
Ìdí méjèèjìí tó olúwa rẹ̀-ẹ́ jókòó.,One should be satisfied with one's own resources.
"Àjàjà ṣoge àparò, abàyà kelú.",The nouveau riche always goes to extremes in consumption.
Alákatam̀pò ò mọ irú ẹran.,Some people lack a sense of discrimination.
Òbò ò ṣé ṣe àlejò.,Good things are not good for all purposes.
"Òbò-ó ní ìtìjú ló mú òun sápamọ́ sábẹ́ inú, ṣùgbọ́n bí okó bá dé, òun á sínà fún un.",Modesty does not indicate a lack of ability or willingness to act decisively.
"Àlejò tó wọ̀ nílé-e Pọ́ngilá, Pọ́ngilá ní, “Ìwọ ta ni?” Àlejò-ó ní òun Bugijẹ; Pọ́ngilá ni, “Tòò, lọ́ dájú igi-i tìrẹ lọ́tọ̀.”",Do not encourage people to take advantage of you or abuse your generosity.
Àlejò kì í pìtàn ìlú fónílé.,Never presume to know more than the custodian of knowledge.
Àlejò kì í lọ kó mú onílé dání.,Each person must confront his/her destiny by him/herself.
Igúnnugún gbọ́n sínú.,A person may be quite astute even though he/she appears foolish.
Igúnnugún ò torí abẹ párí.,One's actions are not determined by one's fear of any person.
"Igún ṣoore ó pá lórí, àkàlà-á ṣoore ó yọ gẹ̀gẹ̀; nítorí ọjọ́ mìíràn kẹni ó má ṣe oore bẹ́ẹ̀ mọ́.",
Ibi tí òjò-ó ti ńpa igún bọ̀-ọ́ jìnnà; ta ní rán igún níṣẹ́?,"If one's choices land one in difficulty, one should not blame others."
Igúnnugún bà lé òrùlé; ojú tó ilé ó tó oko.,Said of a busybody whose eyes get into everything.
Igúnnugún pa guuru mádìẹ; kò leè gbe.,One should not attempt what one knows one cannot accomplish.
"Ọ̀pá àgbéléjìká, a-tẹ̀hìn-lójú.",Said of people who pay no attention to their future.
Ogun tí olójúméjìí rí sá ni olójúkan-án ní òún ńlọ jà.,A comment on overreaching people who attempt feats that have defeated their betters.
"Àpà-á fi ọwọ́ mẹ́wẹ̀ẹ̀wá bọ ẹnu; àpà, a-bìjẹun-wọ̀mù-wọ̀mù.",A wastrel is immoderate in his feeding.
"Òtòlò-ó jẹ, òtòlò-ó mu, òtòlò-ó fẹsẹ̀ wé ẹsẹ̀ erin.",Satiation leads to excess.
Ìwò-o ọlọgbọ́n ò jọ ti aṣiwèrè.,A wise person considers matter in a more rational way than an imbecile does.
Àlùkẹrẹsẹ ò mọ̀ pé olóko-ó ládàá.,The evil doer does not consider the response of the person wronged.
Ìpàṣán tí a fi na ìyálé ḿbẹ láàjà fún ìyàwó.,One should not assume that the misfortune that befell those who went before one will pass one over.
Adìẹ funfun ò mọ ara ẹ̀ lágbà.,One should act one's age always.
"Òyìnbó Òkè Eléérú, ó ṣubú sóde Alọ́ba; kùmmọ ni yó gbe dìde.",A person who becomes disabled where he is at his enemy's mercy can expect rough handling.
Ọgbọ́n òyìnbó ti ojú òkun là wá; aṣọ kí ni o borí akẹsẹ?,"Despite the appeal of foreign goods, local wares are preferable."
"Ṣìkà-ṣìkà-á gbàgbé àjọbí, adánilóró gbàgbé ọ̀la.","People who inflict injury on others forget that the gods of kinship will inflict punishment on them, and that they too might be at the receiving end in the future."
Ṣìkà-ṣìkà-á fi díẹ̀ ṣe ara ẹ̀.,Wickedness has some adverse effect on the perpetrator.
Ṣìkà-ṣìkà ò jẹ́ pe ara ẹ̀ níkà.,"The wicked always strive to appear as decent, kind people."
"Aláàjàá gbé e sókè, o ní, “Kó ṣẹ!”; o mọ̀ bí ibi lówí tàbí ire?",One should be certain about what is happening before one intervenes or becomes involved.
Ìyàwó jẹ ọkà jẹ igbá.,"One should show consideration, and exercise care, in using others' property."
Ìyàwó ṣe ọ̀ràn kan tán; ọkọ ẹ̀-ẹ́ ṣe ọ̀ràn-an nkò-jẹ-mọ́.,Said of people who have caused unpardonable offence.
Ìyàwó la bá sùn; ọkọ ló lóyún.,The person directly involved in a matter does not make as much fuss as the person only tangentially involved.
"Ìyàwó tó na ọmọ ọbàkan, ọ̀rọ̀ ló fẹ́ gbọ́.",One should not engage in inappropriate actions.
"Ìjàkùmọ̀ kì í rin ọ̀sán, ẹni a bí ire kì í rin òru.",People who care about their reputation should stay away from questionable actions.
Afẹ́fẹ́ kì í fẹ́ kí omi inú àgbọn dànù.,Certain people are not susceptible to certain disasters.
Atẹ́gùn ò ṣéé gbé.,Certain propositions are unrealizable.
Afẹ́fẹ́ ńda ológìì láàmú; oníyẹ̀fun rọra.,"When those better situated than one are defeated, one must be prepared for tough times."
Ọwọ́ atẹ́gùn ò ká gẹdú.,Even powerful forces do come up against objects they cannot move.
"Afẹ́fẹ́ tó wọlé tó kó aṣọ iyàrá, ìkìlọ̀ ni fún ẹni tó wọ tiẹ̀ sọrùn.","When disaster befalls the most formidable people, those less formidable should take warning."
Ọlọ́tí kì í mọ ọmọ ẹ̀ lólè,One is always blind to the flaws of those one loves.
Ọlọgbọ́n ni yó jogún ògo; aṣiwèrè ni yó ru ìtìjú wálé.,A wise child is to be preferred to an idiot.
Ọlọ́gbọ́n jẹni bí ẹmùrẹ́n; aṣiwèré jẹni bí ìgbọ̀ngbọ̀n.,Cautiousness will get one to one's goal far more successfully than brashness.
Ọlọgbọ́n ò tẹ ara ẹ̀ nÍfá; ọ̀mọ̀ràn ò fi ara ẹ̀ joyè; abẹ tó mú ò lè gbẹ́ èkù ara ẹ̀.,The strongest and wisest of men still would need the service of other people some time.
Ọlọ́gbọ́n dorí ẹja mú; òmùgọ́ dìrù-u ẹ̀ mú.,The wise person knows better than a fool the best way to handle a situation.
"Ọlọgbọ́n kì í kú sóko ọ̀lẹ; bí ọlọgbọ́n bá kú sóko ọ̀lẹ, ọ̀ràn náà-á nídìí.",The resourceful person will always find a way out of a predicament.
Kọkọ-kọkọ ò jẹ́ ká mọ ẹni tí ọ̀ràn ńdùn.,Habitual overreaction defuses real alarms.
Àlùkò ò ní ohùn méjì; “Ó dilé” lagbe ńké.,One should know when the time is ripe to head for home.
Ẹyẹ akòko-ó ní òún le gbẹ́ odó; ta ní jẹ́ fi odó akòko gúnyán jẹ?,The puny person's best efforts cannot amount to much.
Àbùkún layé gbà.,Supplement rather than deplete.
"Ayé ò ṣé-é finú hàn; bí o lọ́gbọ́n, fi síkùn ara-à rẹ.",People of the world are not reliable; whatever wisdom one wishes to pass on one should reserve for one's own use.
"Ayé ńlọ, à ńtọ̀ ọ́.",One lives according to what life confronts one with.
Ayé ò ṣé-é bá lérí; wọ́n lè ṣeni léṣe.,Be wary in dealing with the world.
Ipa ọgbẹ́ ní ńsàn; ipa ohùn kì í sàn.,Injury inflicted through speech is impossible to heal.
Iṣú wà lọ́wọ́ ẹ; ọ̀bẹ́ wà lọ́wọ́ ẹ.,"Said to encourage one to do what he/she has to do without further delay, especially when all requisite conditions have been met."
Iṣu àtẹnumọ́ kì í jóná; ọ̀kà àtẹnumọ́ kì í mẹrẹ; àwòdì kì í gbé adìẹ à-tẹnu-kunkun-mọ́.,Anything that is the subject of constant attention will not be ruined.
Òròmọ-adìẹ ò màwòdì; ìyá ẹ̀ ló màṣá.,The young are neither as experienced not as careful as the old.
Àbúrò kì í pa ẹ̀gbọ́n nítàn.,One should not exceed one's station.
"Orí àgbà-á níyì, ó sàn ju orí àgbà-á fọ́ lọ.",An elder who enjoys respect is better off than one who is insulted by others.
"Ayáraròhìn, aya ọdẹ, ó ní ọkọ òun-ún pa èkínní, ó pa ẹ̀kẹfà.",The impatient reporter is liable to outstrip her report.
Apajájẹ-ẹ́ ní ẹ̀rù adìẹ ḿba òun.,A hardened criminal pretends to have scruples about mere peccadillos.
